Unnamed: 0,regionno,regionname,year,gdpcap,sec.agriculture,sec.energy,sec.industry,sec.construction,sec.services.venta,sec.services.nonventa,school.illit,school.prim,school.med,school.high,school.post.high,popdens,invest
273,7,Cantabria,1969,4.61082556560291,13.479999542236301,2.8800001144409197,35.930000305175795,6.03999996185303,35.319999694824205,6.34000015258789,9.10975551605225,294.098236083984,29.710376739502,8.17006301879883,3.1033015251159703,87.3899993896484,31.7203559875488
274,7,Cantabria,1970,4.7914166683402994,,,,,,,,,,,,,27.297681808471697
275,7,Cantabria,1971,4.96965161530299,,,,,,,,,,,,,24.146263122558604
276,7,Cantabria,1972,5.1553843328524405,,,,,,,,,,,,,26.6463279724121
277,7,Cantabria,1973,5.33876045878633,,,,,,,,,,,,,25.9357929229736
278,7,Cantabria,1974,5.50835486038587,,,,,,,,,,,,,27.2517414093018
279,7,Cantabria,1975,5.6752357166925504,,,,,,,,,,,,,25.4183330535889
280,7,Cantabria,1976,5.796058216765079,,,,,,,,,,,,,23.322269439697298
281,7,Cantabria,1977,5.902956472536861,,,,,,,,,,,,,21.7218837738037
282,7,Cantabria,1978,5.91659524106394,,,,,,,,,,,,,20.854923248290998
283,7,Cantabria,1979,5.906455403087961,,,,,,,,,,,,,19.3349609375
284,7,Cantabria,1980,5.8991001524676,,,,,,,,,,,,,19.4796085357666
285,7,Cantabria,1981,5.91488151474021,,,,,,,,,,,,,23.029748916626
286,7,Cantabria,1982,5.916880716837599,,,,,,,,,,,,,20.2042331695557
287,7,Cantabria,1983,5.941659578150659,,,,,,,,,,,,,18.771089553833
288,7,Cantabria,1984,6.02884910951782,,,,,,,,,,,,,18.2284927368164
289,7,Cantabria,1985,6.13831751893432,,,,,,,,,,,,,19.6516265869141
290,7,Cantabria,1986,6.42045126476141,,,,,,,,,,,,,17.644136428833
291,7,Cantabria,1987,6.71322475804904,,,,,,,,,,,,,20.1474628448486
292,7,Cantabria,1988,7.023421862029379,,,,,,,,,,,,,20.374563217163104
293,7,Cantabria,1989,7.33361896600971,,,,,,,,,,,,,22.8378524780273
294,7,Cantabria,1990,7.45072853766112,,,,,,,,,,,,,22.030084609985398
295,7,Cantabria,1991,7.5964013769503405,,,,,,,,,,,,,20.6100959777832
296,7,Cantabria,1992,7.46215367037989,,,,,,,,,,,,,21.6292610168457
297,7,Cantabria,1993,7.3279059638094495,,,,,,,,,,,,,23.0652160644531
298,7,Cantabria,1994,7.550699974393481,,,,,,,,,,,,,21.568395614624
299,7,Cantabria,1995,7.77706352175048,,,,,,,,,,,,,22.591121673584
300,7,Cantabria,1996,7.9077408198662,,,,,,,,,,,,,
301,7,Cantabria,1997,8.22693498704611,,,,,,,,,,,,,
302,8,Castilla Y Leon,1955,1.72914877104031,,,,,,,,,,,,,
303,8,Castilla Y Leon,1956,1.8383319226035901,,,,,,,,,,,,,
304,8,Castilla Y Leon,1957,1.9476578120537,,,,,,,,,,,,,
305,8,Castilla Y Leon,1958,1.97136537649399,,,,,,,,,,,,,
306,8,Castilla Y Leon,1959,1.99514420091748,,,,,,,,,,,,,
307,8,Castilla Y Leon,1960,2.13881740226844,,,,,,,,,,,,,
308,8,Castilla Y Leon,1961,2.23950296427583,32.5499992370605,9.01000022888184,16.0499992370605,6.17000007629395,29.1399993896484,7.07999992370605,,,,,,,
309,8,Castilla Y Leon,1962,2.45422738104403,,,,,,,,,,,,,
310,8,Castilla Y Leon,1963,2.67223651257286,33.2299995422363,8.17000007629395,15.75,6.639999866485599,29.7099990844727,6.5,,,,,,,
311,8,Castilla Y Leon,1964,2.77777777777778,,,,,,,110.66909790039101,1800.78466796875,90.27098846435551,33.668914794921896,19.031759262085,,18.742832183837898
312,8,Castilla Y Leon,1965,2.88217648612673,30.5200004577637,7.849999904632571,16.3600006103516,7.369999885559079,30.6100006103516,7.28000020980835,108.557182312012,1784.6062011718802,93.0149154663086,35.0594444274902,19.0506000518799,,19.859060287475604
313,8,Castilla Y Leon,1966,2.98807492292939,,,,,,,106.48135375976601,1770.78649902344,96.0362777709961,36.656730651855504,19.082952499389602,,19.3095703125
314,8,Castilla Y Leon,1967,3.0945443112793702,27.0200004577637,7.2399997711181605,16.7600002288818,7.699999809265139,32.1300010681152,9.14999961853027,104.441024780273,1762.45178222656,99.6097412109375,38.4714508056641,19.193773269653303,,18.868968963623
315,8,Castilla Y Leon,1968,3.30227086694538,,,,,,,102.43562316894501,1748.35729980469,111.663963317871,40.38356399536129,18.982435226440398,,19.4028263092041
316,8,Castilla Y Leon,1969,3.5209939058288,25.2700004577637,6.82000017166138,17.4500007629395,7.84000015258789,32.6300010681152,9.98999977111816,100.464584350586,1734.5856933593802,123.20368957519501,42.4837989807129,19.699041366577102,28.7700004577637,21.7317962646484
317,8,Castilla Y Leon,1970,3.67052284726685,,,,,,,,,,,,,22.3235569000244
318,8,Castilla Y Leon,1971,3.8218367750118305,,,,,,,,,,,,,21.873647689819304
319,8,Castilla Y Leon,1972,4.081762249011439,,,,,,,,,,,,,22.7254333496094
320,8,Castilla Y Leon,1973,4.34540152311393,,,,,,,,,,,,,25.286424636840803
321,8,Castilla Y Leon,1974,4.4647242947327594,,,,,,,,,,,,,26.282775878906197
322,8,Castilla Y Leon,1975,4.581119523188691,,,,,,,,,,,,,26.2781448364258
323,8,Castilla Y Leon,1976,4.732719362548201,,,,,,,,,,,,,26.5485191345215
324,8,Castilla Y Leon,1977,4.8846757197441395,,,,,,,,,,,,,25.1691036224365
325,8,Castilla Y Leon,1978,4.94680091402457,,,,,,,,,,,,,24.4022541046143
326,8,Castilla Y Leon,1979,4.920379804291411,,,,,,,,,,,,,23.975700378418
327,8,Castilla Y Leon,1980,4.89374469668822,,,,,,,,,,,,,26.6389312744141
328,8,Castilla Y Leon,1981,4.88103383338577,,,,,,,,,,,,,27.1625480651855
329,8,Castilla Y Leon,1982,4.92309334958427,,,,,,,,,,,,,27.614774703979503
330,8,Castilla Y Leon,1983,4.970722476334889,,,,,,,,,,,,,25.461778640747102
331,8,Castilla Y Leon,1984,5.113467772461219,,,,,,,,,,,,,22.6302833557129
332,8,Castilla Y Leon,1985,5.26199667700969,,,,,,,,,,,,,24.710142135620103
333,8,Castilla Y Leon,1986,5.6473148785057,,,,,,,,,,,,,19.7041282653809
334,8,Castilla Y Leon,1987,6.04463003594955,,,,,,,,,,,,,19.089288711547898
335,8,Castilla Y Leon,1988,6.35439870834895,,,,,,,,,,,,,20.9405784606934
336,8,Castilla Y Leon,1989,6.67402174295067,,,,,,,,,,,,,22.784252166748
337,8,Castilla Y Leon,1990,6.87032273005704,,,,,,,,,,,,,23.4983215332031
338,8,Castilla Y Leon,1991,7.06319626451594,,,,,,,,,,,,,22.53342628479
339,8,Castilla Y Leon,1992,7.04548717804958,,,,,,,,,,,,,24.0742378234863
340,8,Castilla Y Leon,1993,7.027635135775941,,,,,,,,,,,,,21.9429492950439
341,8,Castilla Y Leon,1994,7.07426444355742,,,,,,,,,,,,,22.298885345459
342,8,Castilla Y Leon,1995,7.282919340288941,,,,,,,,,,,,,22.3803024291992
343,8,Castilla Y Leon,1996,7.61139691812384,,,,,,,,,,,,,
344,8,Castilla Y Leon,1997,7.88846009120162,,,,,,,,,,,,,
345,9,Castilla-La Mancha,1955,1.32776351357759,,,,,,,,,,,,,
346,9,Castilla-La Mancha,1956,1.41509567387136,,,,,,,,,,,,,
347,9,Castilla-La Mancha,1957,1.5035703910210902,,,,,,,,,,,,,
348,9,Castilla-La Mancha,1958,1.5314196423441002,,,,,,,,,,,,,
349,9,Castilla-La Mancha,1959,1.5593401536503,,,,,,,,,,,,,
350,9,Castilla-La Mancha,1960,1.66752359520466,,,,,,,,,,,,,
351,9,Castilla-La Mancha,1961,1.75242790389967,42.1300010681152,5.09000015258789,16.129999160766598,4.78999996185303,26.3899993896484,5.46999979019165,,,,,,,
352,9,Castilla-La Mancha,1962,1.9204513170623099,,,,,,,,,,,,,
353,9,Castilla-La Mancha,1963,2.09190240079285,41.540000915527294,4.57999992370605,16.2399997711182,5.1100001335144,27.3700008392334,5.15999984741211,,,,,,,
354,9,Castilla-La Mancha,1964,2.18259064479066,,,,,,,274.36865234375,1067.63903808594,26.89621925354,13.6807374954224,5.95148801803589,,14.950511932372999
355,9,Castilla-La Mancha,1965,2.27470713933854,35.060001373291,5.32000017166138,17.520000457763697,5.96999979019165,30.1299991607666,6.0,266.18316650390597,1052.43518066406,28.610898971557603,14.652714729309098,6.07189273834229,,16.5078983306885
356,9,Castilla-La Mancha,1966,2.3783919403329,,,,,,,258.163299560547,1038.83850097656,30.5229873657227,15.753448486328098,6.20317840576172,,17.8852577209473
357,9,Castilla-La Mancha,1967,2.4823622171009196,31.5799999237061,5.34999990463257,18.2000007629395,6.26999998092651,31.100000381469698,7.5,250.306091308594,1028.95056152344,32.7421226501465,16.996208190918,6.367713451385501,,18.6468353271484
358,9,Castilla-La Mancha,1968,2.7090831539761,,,,,,,242.608703613281,1017.6156005859401,37.9977378845215,18.335750579834002,6.43204116821289,,18.7182598114014
359,9,Castilla-La Mancha,1969,2.94744365728096,30.1200008392334,5.55999994277954,17.7999992370605,6.90999984741211,31.2000007629395,8.39999961853027,235.068328857422,1006.1373291015599,43.447292327880895,19.819503784179698,6.82267570495605,22.3799991607666,21.115375518798803
360,9,Castilla-La Mancha,1970,3.1368895211719603,,,,,,,,,,,,,22.894416809082
361,9,Castilla-La Mancha,1971,3.31962299973445,,,,,,,,,,,,,23.1898212432861
362,9,Castilla-La Mancha,1972,3.6291774563433905,,,,,,,,,,,,,23.915504455566396
363,9,Castilla-La Mancha,1973,3.94608672773181,,,,,,,,,,,,,27.1244258880615
364,9,Castilla-La Mancha,1974,4.0281346442869,,,,,,,,,,,,,26.9158058166504
365,9,Castilla-La Mancha,1975,4.11196820091023,,,,,,,,,,,,,26.213130950927702
366,9,Castilla-La Mancha,1976,4.26071110332874,,,,,,,,,,,,,25.093284606933604
367,9,Castilla-La Mancha,1977,4.412167986880981,,,,,,,,,,,,,25.308496475219698
368,9,Castilla-La Mancha,1978,4.44630086507092,,,,,,,,,,,,,26.2669353485107
369,9,Castilla-La Mancha,1979,4.4087405342335195,,,,,,,,,,,,,25.8906097412109
370,9,Castilla-La Mancha,1980,4.32876329767946,,,,,,,,,,,,,27.101608276367198
371,9,Castilla-La Mancha,1981,4.26128249071694,,,,,,,,,,,,,25.6895370483398
372,9,Castilla-La Mancha,1982,4.34318745146476,,,,,,,,,,,,,28.041284561157198
373,9,Castilla-La Mancha,1983,4.42466441647253,,,,,,,,,,,,,28.022920608520497
374,9,Castilla-La Mancha,1984,4.55005714396891,,,,,,,,,,,,,26.228910446167003
375,9,Castilla-La Mancha,1985,4.67766350727359,,,,,,,,,,,,,21.167423248290998
376,9,Castilla-La Mancha,1986,4.98064831644084,,,,,,,,,,,,,27.072576522827102
377,9,Castilla-La Mancha,1987,5.2955586036522995,,,,,,,,,,,,,27.375286102294897
378,9,Castilla-La Mancha,1988,5.67787778408178,,,,,,,,,,,,,28.907299041748
379,9,Castilla-La Mancha,1989,6.0653385793233205,,,,,,,,,,,,,28.87522315979
380,9,Castilla-La Mancha,1990,6.2794201307996795,,,,,,,,,,,,,27.884569168090803
381,9,Castilla-La Mancha,1991,6.47450730106688,,,,,,,,,,,,,29.4713535308838
382,9,Castilla-La Mancha,1992,6.330691143908661,,,,,,,,,,,,,29.3668060302734
383,9,Castilla-La Mancha,1993,6.188589148915041,,,,,,,,,,,,,28.260452270507802
384,9,Castilla-La Mancha,1994,6.230934140887199,,,,,,,,,,,,,24.7345809936523
385,9,Castilla-La Mancha,1995,6.3287634197149005,,,,,,,,,,,,,25.9419326782227
386,9,Castilla-La Mancha,1996,6.61439609609308,,,,,,,,,,,,,
387,9,Castilla-La Mancha,1997,6.86539554895588,,,,,,,,,,,,,
388,10,Cataluna,1955,3.54662963030373,,,,,,,,,,,,,
389,10,Cataluna,1956,3.6904455695415197,,,,,,,,,,,,,
390,10,Cataluna,1957,3.82683499817574,,,,,,,,,,,,,
391,10,Cataluna,1958,3.8756783776063997,,,,,,,,,,,,,
392,10,Cataluna,1959,3.9217367338405498,,,,,,,,,,,,,
393,10,Cataluna,1960,4.24178820002321,,,,,,,,,,,,,
394,10,Cataluna,1961,4.57533547892566,8.23999977111816,2.89000010490417,41.6100006103516,5.550000190734861,37.2999992370605,4.42000007629395,,,,,,,
395,10,Cataluna,1962,4.83804641196265,,,,,,,,,,,,,
396,10,Cataluna,1963,5.0813340963686695,8.27999973297119,2.72000002861023,39.939998626709,6.42999982833862,38.8300018310547,3.7899999618530296,,,,,,,
397,10,Cataluna,1964,5.15809787814531,,,,,,,262.816864013672,2749.12109375,168.848922729492,55.7905082702637,29.5606575012207,,16.5614433288574
398,10,Cataluna,1965,5.22365052507319,6.76999998092651,2.85999989509583,40.290000915527294,7.28000020980835,38.8499984741211,3.9600000381469704,269.135833740234,2798.28125,181.37644958496102,58.4356880187988,30.5408153533936,,20.0388870239258
399,10,Cataluna,1966,5.33247650503874,,,,,,,275.247894287109,2851.96044921875,195.368789672852,61.460968017578104,31.597230911254897,,23.868471145629897
400,10,Cataluna,1967,5.429448920704581,5.69000005722046,2.9300000667572004,39.47999954223629,7.099999904632571,40.1300010681152,4.67000007629395,281.157318115234,2915.71752929688,211.56886291503898,64.8915252685547,32.8478584289551,,24.7314453125
401,10,Cataluna,1968,5.6743788535306905,,,,,,,286.868377685547,2966.74462890625,247.832916259766,68.53140258789061,33.6025543212891,,25.75998878479
402,10,Cataluna,1969,5.91552394419117,5.699999809265139,3.0,38.959999084472706,7.17000007629395,40.22999954223629,4.94000005722046,292.385131835938,3018.34545898438,285.996917724609,72.539794921875,36.098548889160206,153.11999511718798,24.162046432495103
403,10,Cataluna,1970,6.06683787193614,,,,,,,,,,,,,21.5039901733398
404,10,Cataluna,1971,6.22764920820614,,,,,,,,,,,,,20.951726913452102
405,10,Cataluna,1972,6.539060129025639,,,,,,,,,,,,,23.331222534179698
406,10,Cataluna,1973,6.837975056094461,,,,,,,,,,,,,24.659536361694304
407,10,Cataluna,1974,6.98736082380481,,,,,,,,,,,,,24.100830078125
408,10,Cataluna,1975,7.124893027215441,,,,,,,,,,,,,21.1886425018311
409,10,Cataluna,1976,7.1353898188687195,,,,,,,,,,,,,20.4112911224365
410,10,Cataluna,1977,7.142959067359099,,,,,,,,,,,,,18.507013320922898
411,10,Cataluna,1978,7.01935154409008,,,,,,,,,,,,,18.5064487457275
412,10,Cataluna,1979,7.01099691034147,,,,,,,,,,,,,17.6833438873291
413,10,Cataluna,1980,7.078834670981281,,,,,,,,,,,,,15.899486541747999
414,10,Cataluna,1981,7.182233560361099,,,,,,,,,,,,,13.670280456542999
415,10,Cataluna,1982,7.28720365609826,,,,,,,,,,,,,13.7905778884888
416,10,Cataluna,1983,7.397886318194799,,,,,,,,,,,,,15.848426818847699
417,10,Cataluna,1984,7.4842900284628495,,,,,,,,,,,,,13.6417980194092
418,10,Cataluna,1985,7.5699798313763,,,,,,,,,,,,,13.1108713150024
419,10,Cataluna,1986,8.07769173930216,,,,,,,,,,,,,14.9053049087524
420,10,Cataluna,1987,8.58397583251883,,,,,,,,,,,,,18.182672500610398
421,10,Cataluna,1988,9.057412342288359,,,,,,,,,,,,,17.6598262786865
422,10,Cataluna,1989,9.52584975721223,,,,,,,,,,,,,18.418958663940398
423,10,Cataluna,1990,9.785061759698118,,,,,,,,,,,,,18.870548248290998
424,10,Cataluna,1991,10.0506998000571,,,,,,,,,,,,,19.4772415161133
425,10,Cataluna,1992,9.83790310748268,,,,,,,,,,,,,21.094182968139602
426,10,Cataluna,1993,9.625107286589989,,,,,,,,,,,,,18.3188209533691
427,10,Cataluna,1994,10.006427083891198,,,,,,,,,,,,,17.802997589111303
428,10,Cataluna,1995,10.33990288489,,,,,,,,,,,,,18.380968093872102
429,10,Cataluna,1996,10.576263750256599,,,,,,,,,,,,,
430,10,Cataluna,1997,11.0454159442168,,,,,,,,,,,,,
431,11,Comunidad Valenciana,1955,2.57597822218206,,,,,,,,,,,,,
432,11,Comunidad Valenciana,1956,2.73850328477578,,,,,,,,,,,,,
433,11,Comunidad Valenciana,1957,2.89988579051354,,,,,,,,,,,,,
434,11,Comunidad Valenciana,1958,2.96351049532723,,,,,,,,,,,,,
435,11,Comunidad Valenciana,1959,3.02620685907542,,,,,,,,,,,,,
436,11,Comunidad Valenciana,1960,3.21929439140435,,,,,,,,,,,,,
437,11,Comunidad Valenciana,1961,3.3624679011911804,23.649999618530302,3.0199999809265097,27.6800003051758,4.53000020980835,36.180000305175795,4.96000003814697,,,,,,,
438,11,Comunidad Valenciana,1962,3.5699800231462904,,,,,,,,,,,,,
439,11,Comunidad Valenciana,1963,3.76521014922076,21.780000686645497,2.75,27.2099990844727,5.42000007629395,38.3300018310547,4.5,,,,,,,
440,11,Comunidad Valenciana,1964,3.8236930213019504,,,,,,,265.352386474609,1625.7536621093802,84.9697952270508,29.605535507202102,15.683203697204599,,19.6991195678711
441,11,Comunidad Valenciana,1965,3.8741786491527,18.270000457763697,2.5999999046325697,28.1800003051758,6.67000007629395,39.2400016784668,5.050000190734861,266.08099365234403,1650.5283203125,89.93311309814449,31.188289642334,16.073440551757802,,21.8730087280273
442,11,Comunidad Valenciana,1966,3.97814892592072,,,,,,,266.74658203125,1677.83056640625,95.4620513916016,32.992431640625,16.4965915679932,,24.026781082153303
443,11,Comunidad Valenciana,1967,4.0734076152628305,15.479999542236301,2.4300000667572,28.6399993896484,6.880000114440921,40.5,6.07000017166138,267.350677490234,1711.10729980469,101.888916015625,35.0352592468262,17.0129070281982,,24.6811904907227
444,11,Comunidad Valenciana,1968,4.27977739828241,,,,,,,267.894744873047,1738.71472167969,117.650833129883,37.2143325805664,17.2655029296875,,25.7572746276855
445,11,Comunidad Valenciana,1969,4.48628970126839,13.729999542236301,2.6900000572204603,28.5200004577637,7.349999904632571,41.069999694824205,6.639999866485599,268.380218505859,1766.76818847656,133.849853515625,39.6187858581543,18.4009895324707,128.699996948242,26.178804397582997
446,11,Comunidad Valenciana,1970,4.65474132809153,,,,,,,,,,,,,24.841054916381804
447,11,Comunidad Valenciana,1971,4.817123870718861,,,,,,,,,,,,,23.199651718139602
448,11,Comunidad Valenciana,1972,5.13888906322524,,,,,,,,,,,,,23.701726913452102
449,11,Comunidad Valenciana,1973,5.449371642979241,,,,,,,,,,,,,25.9421882629395
450,11,Comunidad Valenciana,1974,5.55798362507476,,,,,,,,,,,,,26.4274501800537
451,11,Comunidad Valenciana,1975,5.655955423868849,,,,,,,,,,,,,25.305294036865202
452,11,Comunidad Valenciana,1976,5.7613539511869405,,,,,,,,,,,,,24.5974979400635
453,11,Comunidad Valenciana,1977,5.86103991214564,,,,,,,,,,,,,23.189163208007802
454,11,Comunidad Valenciana,1978,5.81091123797219,,,,,,,,,,,,,22.090478897094698
455,11,Comunidad Valenciana,1979,5.77549262919858,,,,,,,,,,,,,20.749769210815398
456,11,Comunidad Valenciana,1980,5.790988079856651,,,,,,,,,,,,,21.211227416992198
457,11,Comunidad Valenciana,1981,5.8996715398558,,,,,,,,,,,,,19.3309440612793
458,11,Comunidad Valenciana,1982,6.0181378841536395,,,,,,,,,,,,,18.845811843872102
459,11,Comunidad Valenciana,1983,6.139817247388019,,,,,,,,,,,,,19.319688796997102
460,11,Comunidad Valenciana,1984,6.23686070511662,,,,,,,,,,,,,17.531343460083
461,11,Comunidad Valenciana,1985,6.336118234494389,,,,,,,,,,,,,17.120782852172898
462,11,Comunidad Valenciana,1986,6.73936039200853,,,,,,,,,,,,,18.4207916259766
463,11,Comunidad Valenciana,1987,7.14438731790917,,,,,,,,,,,,,19.7567386627197
464,11,Comunidad Valenciana,1988,7.560697292403059,,,,,,,,,,,,,22.3779983520508
465,11,Comunidad Valenciana,1989,7.9691516709511605,,,,,,,,,,,,,23.738317489624
466,11,Comunidad Valenciana,1990,8.138388683032531,,,,,,,,,,,,,24.6734676361084
467,11,Comunidad Valenciana,1991,8.30619788040471,,,,,,,,,,,,,22.7543029785156
468,11,Comunidad Valenciana,1992,8.080548240402301,,,,,,,,,,,,,21.461605072021502
469,11,Comunidad Valenciana,1993,7.8570411941454195,,,,,,,,,,,,,20.1841773986816
470,11,Comunidad Valenciana,1994,8.06840920032892,,,,,,,,,,,,,20.615167617797898
471,11,Comunidad Valenciana,1995,8.28906061716742,,,,,,,,,,,,,21.7886962890625
472,11,Comunidad Valenciana,1996,8.429734361610969,,,,,,,,,,,,,
473,11,Comunidad Valenciana,1997,8.72536435599873,,,,,,,,,,,,,
474,12,Extremadura,1955,1.24343048331057,,,,,,,,,,,,,
475,12,Extremadura,1956,1.3325478478317,,,,,,,,,,,,,
476,12,Extremadura,1957,1.4224507065712801,,,,,,,,,,,,,
477,12,Extremadura,1958,1.4402313799015,,,,,,,,,,,,,
478,12,Extremadura,1959,1.4580834221751398,,,,,,,,,,,,,
479,12,Extremadura,1960,1.5358469139606898,,,,,,,,,,,,,
480,12,Extremadura,1961,1.5962581639969502,46.5,1.60000002384186,10.6999998092651,7.9899997711181605,26.6100006103516,6.610000133514401,,,,,,,
481,12,Extremadura,1962,1.7055841624072798,,,,,,,,,,,,,
482,12,Extremadura,1963,1.8176949660936699,42.4500007629395,1.9700000286102302,10.970000267028801,8.18000030517578,30.1299991607666,6.30999994277954,,,,,,,
483,12,Extremadura,1964,1.8828192904008503,,,,,,,198.069030761719,713.5366821289059,20.4298152923584,9.42423725128174,4.34637928009033,,16.0566520690918
484,12,Extremadura,1965,1.9488718468133,37.5800018310547,2.9300000667572004,10.859999656677198,9.39000034332275,32.0,7.2600002288818395,189.69157409668,703.732543945312,21.3291072845459,10.051913261413599,4.4210057258606,,18.0707759857178
485,12,Extremadura,1966,2.0326334896921203,,,,,,,181.497375488281,695.0422973632809,22.3267841339111,10.763679504394501,4.50280570983887,,18.9422512054443
486,12,Extremadura,1967,2.11760916733054,33.0499992370605,3.1300001144409197,11.029999732971199,9.25,34.1100006103516,9.43000030517578,173.483093261719,688.875,23.493629455566396,11.5677585601807,4.60787534713745,,21.0937271118164
487,12,Extremadura,1968,2.24550122432932,,,,,,,165.645462036133,681.676818847656,26.737905502319304,12.432619094848599,4.639700889587401,,23.2899532318115
488,12,Extremadura,1969,2.3819623487876203,30.1599998474121,3.5999999046325697,10.869999885559098,9.03999996185303,35.75,10.5799999237061,157.981262207031,674.467956542969,29.9734573364258,13.3898468017578,4.90563201904297,28.969999313354503,23.983543395996104
489,12,Extremadura,1970,2.51849473322912,,,,,,,,,,,,,21.9763240814209
490,12,Extremadura,1971,2.65402751662192,,,,,,,,,,,,,20.9220218658447
491,12,Extremadura,1972,2.8464009236758194,,,,,,,,,,,,,21.5212917327881
492,12,Extremadura,1973,3.04562988978595,,,,,,,,,,,,,23.5006084442139
493,12,Extremadura,1974,3.10304190083525,,,,,,,,,,,,,22.9990043640137
494,12,Extremadura,1975,3.1567409834634304,,,,,,,,,,,,,23.875181198120103
495,12,Extremadura,1976,3.2625679423624505,,,,,,,,,,,,,25.086936950683604
496,12,Extremadura,1977,3.36539566227451,,,,,,,,,,,,,24.5106010437012
497,12,Extremadura,1978,3.48707502550889,,,,,,,,,,,,,26.264888763427702
498,12,Extremadura,1979,3.51585250893718,,,,,,,,,,,,,25.247013092041
499,12,Extremadura,1980,3.5395600733774706,,,,,,,,,,,,,36.3258094787598
500,12,Extremadura,1981,3.57276482842235,,,,,,,,,,,,,39.4098014831543
501,12,Extremadura,1982,3.61096824247202,,,,,,,,,,,,,36.092437744140604
502,12,Extremadura,1983,3.64895744073122,,,,,,,,,,,,,28.8806972503662
503,12,Extremadura,1984,3.73714635522663,,,,,,,,,,,,,28.9459609985352
504,12,Extremadura,1985,3.82847768243671,,,,,,,,,,,,,24.619384765625
505,12,Extremadura,1986,4.161739485565509,,,,,,,,,,,,,26.492696762085
506,12,Extremadura,1987,4.49857169714903,,,,,,,,,,,,,23.0931091308594
507,12,Extremadura,1988,4.76949430812737,,,,,,,,,,,,,23.0579814910889
508,12,Extremadura,1989,5.05141405608442,,,,,,,,,,,,,25.2050437927246
509,12,Extremadura,1990,5.234075838822839,,,,,,,,,,,,,27.055639266967802
510,12,Extremadura,1991,5.39831462774029,,,,,,,,,,,,,29.653051376342802
511,12,Extremadura,1992,5.36546704429315,,,,,,,,,,,,,28.14089012146
512,12,Extremadura,1993,5.33261946084601,,,,,,,,,,,,,24.5728073120117
513,12,Extremadura,1994,5.439874234454219,,,,,,,,,,,,,21.8011627197266
514,12,Extremadura,1995,5.501356563442809,,,,,,,,,,,,,24.2228889465332
515,12,Extremadura,1996,5.905812537796121,,,,,,,,,,,,,
516,12,Extremadura,1997,6.22457870923598,,,,,,,,,,,,,
517,13,Galicia,1955,1.63467579383708,,,,,,,,,,,,,
518,13,Galicia,1956,1.72557836258558,,,,,,,,,,,,,
519,13,Galicia,1957,1.8164810402942901,,,,,,,,,,,,,
520,13,Galicia,1958,1.84090251208918,,,,,,,,,,,,,
521,13,Galicia,1959,1.86539567970814,,,,,,,,,,,,,
522,13,Galicia,1960,1.9832904186973401,,,,,,,,,,,,,
523,13,Galicia,1961,2.00578416629847,33.25,5.26000022888184,17.4400005340576,5.82999992370605,31.4099998474121,6.80999994277954,,,,,,,
524,13,Galicia,1962,2.18566114376082,,,,,,,,,,,,,
525,13,Galicia,1963,2.3663954202259196,32.3800010681152,5.23999977111816,17.4400005340576,6.44000005722046,32.4300003051758,6.07000017166138,,,,,,,
526,13,Galicia,1964,2.45879739054746,,,,,,,235.295440673828,1684.7021484375,63.60566711425779,25.510450363159197,13.0256786346436,,15.586754798889197
527,13,Galicia,1965,2.5497000682561697,29.1700000762939,5.32999992370605,17.840000152587898,7.400000095367429,33.6300010681152,6.650000095367429,235.123489379883,1674.84020996094,67.2105178833008,26.8081111907959,13.1926946640015,,19.1050872802734
528,13,Galicia,1966,2.66966570516683,,,,,,,234.916793823242,1667.1708984375,71.2246398925781,28.289260864257802,13.377916336059599,,21.5290145874023
529,13,Galicia,1967,2.7878463557705597,26.530000686645497,5.17999982833862,18.229999542236303,7.360000133514401,34.7900009155273,7.92000007629395,234.676239013672,1664.8894042968802,75.8933563232422,29.967351913452102,13.628567695617699,,22.2095241546631
530,13,Galicia,1968,2.9783632986139,,,,,,,234.402770996094,1658.34289550781,87.4872055053711,31.753547668457,13.6594495773315,,22.6949615478516
531,13,Galicia,1969,3.1773778310131298,22.9799995422363,5.630000114440921,18.4599990844727,8.13000011444092,36.310001373291,8.48999977111816,234.097274780273,1651.6369628906198,99.365478515625,33.7229232788086,14.3740549087524,91.0199966430664,22.5122718811035
532,13,Galicia,1970,3.3619679917066096,,,,,,,,,,,,,21.0963020324707
533,13,Galicia,1971,3.53477584808358,,,,,,,,,,,,,21.0592098236084
534,13,Galicia,1972,3.78320471146079,,,,,,,,,,,,,22.6944522857666
535,13,Galicia,1973,4.0299913264179,,,,,,,,,,,,,23.034957885742198
536,13,Galicia,1974,4.1323908326694605,,,,,,,,,,,,,24.3730659484863
537,13,Galicia,1975,4.23100549675539,,,,,,,,,,,,,21.521507263183604
538,13,Galicia,1976,4.359040291641,,,,,,,,,,,,,22.540498733520497
539,13,Galicia,1977,4.48564683597655,,,,,,,,,,,,,22.460054397582997
540,13,Galicia,1978,4.5217078742011205,,,,,,,,,,,,,20.856554031372102
541,13,Galicia,1979,4.5574834366520305,,,,,,,,,,,,,19.8971176147461
542,13,Galicia,1980,4.5816909105768895,,,,,,,,,,,,,21.4147644042969
543,13,Galicia,1981,4.61875176777059,,,,,,,,,,,,,22.260314941406197
544,13,Galicia,1982,4.710797002335269,,,,,,,,,,,,,18.9320793151855
545,13,Galicia,1983,4.80634116745104,,,,,,,,,,,,,17.9381408691406
